State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female
8,110,88,80622,0,0,RAJASTHAN,Jaipur,VILLAGE,Mathura Das Pura,Rural,489,323,166,511,195,316
8,110,88,80623,0,0,RAJASTHAN,Jaipur,VILLAGE,Barh Radho Das Pura,Rural,0,0,0,0,0,0
8,110,88,80624,0,0,RAJASTHAN,Jaipur,VILLAGE,Dangarwara Khurd,Rural,920,617,303,916,347,569
8,110,88,80625,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Nondpura,Rural,4,3,1,28,14,14
8,110,88,80626,0,0,RAJASTHAN,Jaipur,VILLAGE,Raniyawas,Rural,1083,668,415,871,325,546
8,110,88,80627,0,0,RAJASTHAN,Jaipur,VILLAGE,Rahori,Rural,1050,685,365,973,349,624
8,110,88,80628,0,0,RAJASTHAN,Jaipur,VILLAGE,Nondpura,Rural,781,482,299,427,156,271
8,110,88,80629,0,0,RAJASTHAN,Jaipur,VILLAGE,Papar,Rural,1351,923,428,1294,459,835
8,110,88,80630,0,0,RAJASTHAN,Jaipur,VILLAGE,Harkishanpura,Rural,774,519,255,750,283,467
8,110,88,80631,0,0,RAJASTHAN,Jaipur,VILLAGE,Meeno Ka Barh,Rural,802,529,273,873,337,536
8,110,88,80632,0,0,RAJASTHAN,Jaipur,VILLAGE,Nayla,Rural,2837,1716,1121,1828,707,1121
8,110,88,80633,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramjipura Was Nayala,Rural,782,477,305,518,189,329
8,110,88,80634,0,0,RAJASTHAN,Jaipur,VILLAGE,Kanariyawala,Rural,421,275,146,295,96,199
8,110,88,80635,0,0,RAJASTHAN,Jaipur,VILLAGE,Dyoda Doongar,Rural,807,545,262,867,317,550
8,110,88,80636,0,0,RAJASTHAN,Jaipur,VILLAGE,Arwari,Rural,352,253,99,407,139,268
8,110,88,80637,0,0,RAJASTHAN,Jaipur,VILLAGE,Jhol,Rural,403,285,118,364,138,226
8,110,88,80638,0,0,RAJASTHAN,Jaipur,VILLAGE,Sarjoli,Rural,1268,856,412,1073,375,698
8,110,88,80639,0,0,RAJASTHAN,Jaipur,VILLAGE,Goth Ki Patti,Rural,484,330,154,479,164,315
8,110,88,80640,0,0,RAJASTHAN,Jaipur,VILLAGE,Palri Kalan,Rural,407,292,115,334,117,217
8,110,88,80641,0,0,RAJASTHAN,Jaipur,VILLAGE,Kharkara,Rural,1075,661,414,784,335,449
8,110,88,80642,0,0,RAJASTHAN,Jaipur,VILLAGE,Palri Khurd,Rural,428,277,151,362,137,225
8,110,88,80643,0,0,RAJASTHAN,Jaipur,VILLAGE,Kharana,Rural,629,438,191,675,267,408
8,110,88,80644,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Palri,Rural,29,21,8,37,11,26
8,110,88,80645,0,0,RAJASTHAN,Jaipur,VILLAGE,Khemawas,Rural,513,315,198,301,127,174
8,110,88,80646,0,0,RAJASTHAN,Jaipur,VILLAGE,Gudhawas Nevar,Rural,360,240,120,249,98,151
8,110,88,80647,0,0,RAJASTHAN,Jaipur,VILLAGE,Gaonli,Rural,1196,814,382,1143,399,744
8,110,88,80648,0,0,RAJASTHAN,Jaipur,VILLAGE,Birasana,Rural,1386,869,517,1040,352,688
8,110,88,80649,0,0,RAJASTHAN,Jaipur,VILLAGE,Koochawas,Rural,129,86,43,105,36,69
8,110,88,80650,0,0,RAJASTHAN,Jaipur,VILLAGE,Shankarpura,Rural,476,324,152,481,173,308
8,110,88,80651,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Koochawas,Rural,54,39,15,48,15,33
8,110,88,80652,0,0,RAJASTHAN,Jaipur,VILLAGE,Nangal Bela,Rural,499,354,145,503,159,344
8,110,88,80653,0,0,RAJASTHAN,Jaipur,VILLAGE,Sarpura,Rural,392,303,89,497,165,332
8,110,88,80654,0,0,RAJASTHAN,Jaipur,VILLAGE,Koliwara,Rural,509,360,149,440,135,305
8,110,88,80655,0,0,RAJASTHAN,Jaipur,VILLAGE,Radha Govindpura,Rural,253,168,85,271,103,168
8,110,88,80656,0,0,RAJASTHAN,Jaipur,VILLAGE,Barh Rasoolpura,Rural,469,291,178,281,100,181
8,110,88,80657,0,0,RAJASTHAN,Jaipur,VILLAGE,Nangal Gogoriyan,Rural,394,278,116,315,88,227
8,110,88,80658,0,0,RAJASTHAN,Jaipur,VILLAGE,Lalwas,Rural,791,536,255,692,247,445
8,110,88,80659,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhanpura Khurd,Rural,634,381,253,418,160,258
8,110,88,80660,0,0,RAJASTHAN,Jaipur,VILLAGE,Sundarpura,Rural,293,198,95,257,92,165
8,110,88,80661,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaisinghpura,Rural,290,208,82,226,70,156
8,110,88,80662,0,0,RAJASTHAN,Jaipur,VILLAGE,Barh Khemawas,Rural,0,0,0,0,0,0
8,110,88,80663,0,0,RAJASTHAN,Jaipur,VILLAGE,Kherawas Newar,Rural,541,355,186,483,161,322
8,110,88,80664,0,0,RAJASTHAN,Jaipur,VILLAGE,Newar,Rural,1004,690,314,925,320,605
8,110,88,80665,0,0,RAJASTHAN,Jaipur,VILLAGE,Maksoodan Pura,Rural,197,137,60,159,56,103
8,110,88,80666,0,0,RAJASTHAN,Jaipur,VILLAGE,Booj,Rural,2475,1648,827,2651,992,1659
8,110,88,80667,0,0,RAJASTHAN,Jaipur,VILLAGE,Manota,Rural,624,414,210,665,247,418
8,110,88,80668,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhaopura,Rural,1733,1125,608,1052,341,711
8,110,88,80669,0,0,RAJASTHAN,Jaipur,VILLAGE,Deeppura,Rural,788,538,250,547,177,370
8,110,88,80670,0,0,RAJASTHAN,Jaipur,VILLAGE,Chawandiya,Rural,2736,1805,931,1919,601,1318
8,110,88,80671,0,0,RAJASTHAN,Jaipur,VILLAGE,Khatehpura,Rural,444,309,135,351,125,226
8,110,88,80672,0,0,RAJASTHAN,Jaipur,VILLAGE,Barh Booj,Rural,118,80,38,89,22,67
8,110,88,80673,0,0,RAJASTHAN,Jaipur,VILLAGE,Jagmalpura,Rural,655,425,230,438,151,287
8,110,88,80674,0,0,RAJASTHAN,Jaipur,VILLAGE,Dhoola Raoji,Rural,1813,1247,566,1952,681,1271
8,110,88,80675,0,0,RAJASTHAN,Jaipur,VILLAGE,Heerapura,Rural,260,178,82,291,111,180
8,110,88,80676,0,0,RAJASTHAN,Jaipur,VILLAGE,Rampura Bas Chawandia,Rural,572,377,195,404,124,280
8,110,88,80677,0,0,RAJASTHAN,Jaipur,VILLAGE,Daulatpura,Rural,704,478,226,611,219,392
8,110,88,80678,0,0,RAJASTHAN,Jaipur,VILLAGE,Dharmpura,Rural,208,145,63,236,83,153
8,110,88,80679,0,0,RAJASTHAN,Jaipur,VILLAGE,Dhamsya,Rural,1272,809,463,942,330,612
8,110,88,80680,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Hurela,Rural,0,0,0,0,0,0
8,110,88,80681,0,0,RAJASTHAN,Jaipur,VILLAGE,Hurela,Rural,429,286,143,366,144,222
8,110,88,80682,0,0,RAJASTHAN,Jaipur,VILLAGE,Dadiya Patti,Rural,517,320,197,305,112,193
8,110,88,80683,0,0,RAJASTHAN,Jaipur,VILLAGE,Barh Dhamsya,Rural,230,148,82,140,43,97
8,110,88,80684,0,0,RAJASTHAN,Jaipur,VILLAGE,Potli,Rural,651,431,220,457,150,307
8,110,88,80685,0,0,RAJASTHAN,Jaipur,TOWN,Jamwa Ramgarh (CT),Urban,4698,2890,1808,2967,1095,1872
8,110,89,0,0,0,RAJASTHAN,Jaipur,CD BLOCK,Bassi,Total,162647,103680,58967,120947,43703,77244
8,110,89,0,0,0,RAJASTHAN,Jaipur,CD BLOCK,Bassi,Rural,132123,85116,47007,103042,37078,65964
8,110,89,0,0,0,RAJASTHAN,Jaipur,CD BLOCK,Bassi,Urban,30524,18564,11960,17905,6625,11280
8,110,89,80686,0,0,RAJASTHAN,Jaipur,VILLAGE,Dyodha Chor,Rural,1256,810,446,906,320,586
8,110,89,80687,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramratanpura,Rural,536,321,215,332,125,207
8,110,89,80688,0,0,RAJASTHAN,Jaipur,VILLAGE,Harchandpura @ Balyawala,Rural,430,268,162,316,118,198
8,110,89,80689,0,0,RAJASTHAN,Jaipur,VILLAGE,Vijai Mukundpura @ Hirawala,Rural,1734,1118,616,1219,461,758
8,110,89,80690,0,0,RAJASTHAN,Jaipur,VILLAGE,Hardhyanpura,Rural,562,349,213,550,227,323
8,110,89,80691,0,0,RAJASTHAN,Jaipur,VILLAGE,Badh Swami,Rural,0,0,0,0,0,0
8,110,89,80692,0,0,RAJASTHAN,Jaipur,VILLAGE,Geela Ki Nangal,Rural,983,623,360,566,207,359
8,110,89,80693,0,0,RAJASTHAN,Jaipur,VILLAGE,Kuthara Khurd,Rural,1169,752,417,1011,378,633
8,110,89,80694,0,0,RAJASTHAN,Jaipur,VILLAGE,Kuthara Kalan,Rural,914,581,333,697,248,449
8,110,89,80695,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Ghati,Rural,87,56,31,52,17,35
8,110,89,80696,0,0,RAJASTHAN,Jaipur,VILLAGE,Sevapura,Rural,516,326,190,429,166,263
8,110,89,80697,0,0,RAJASTHAN,Jaipur,VILLAGE,Kho Ghati,Rural,392,261,131,265,72,193
8,110,89,80698,0,0,RAJASTHAN,Jaipur,VILLAGE,Ghata,Rural,1633,1114,519,1454,517,937
8,110,89,80699,0,0,RAJASTHAN,Jaipur,VILLAGE,Hardi,Rural,686,457,229,509,158,351
8,110,89,80700,0,0,RAJASTHAN,Jaipur,VILLAGE,Dayarampura,Rural,546,362,184,396,122,274
8,110,89,80701,0,0,RAJASTHAN,Jaipur,VILLAGE,Hingoniya,Rural,512,348,164,417,140,277
8,110,89,80702,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhatesari,Rural,327,211,116,295,105,190
8,110,89,80703,0,0,RAJASTHAN,Jaipur,VILLAGE,Boorthal,Rural,1006,657,349,851,309,542
8,110,89,80704,0,0,RAJASTHAN,Jaipur,VILLAGE,Kanarwas,Rural,638,407,231,454,169,285
8,110,89,80705,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramsinghpura,Rural,599,377,222,461,160,301
8,110,89,80706,0,0,RAJASTHAN,Jaipur,VILLAGE,Jeetawala,Rural,961,606,355,626,214,412
8,110,89,80707,0,0,RAJASTHAN,Jaipur,VILLAGE,Dudawala,Rural,525,333,192,437,178,259
8,110,89,80708,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramsar Palawala,Rural,952,609,343,588,203,385
8,110,89,80709,0,0,RAJASTHAN,Jaipur,VILLAGE,Mansar Kheri,Rural,2161,1331,830,1501,601,900
8,110,89,80710,0,0,RAJASTHAN,Jaipur,VILLAGE,Mangarh Khokhawala,Rural,1309,842,467,914,321,593
8,110,89,80711,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhawasar Isharwala,Rural,616,383,233,454,170,284
8,110,89,80712,0,0,RAJASTHAN,Jaipur,VILLAGE,Lasariya Goojran,Rural,321,212,109,276,105,171
8,110,89,80713,0,0,RAJASTHAN,Jaipur,VILLAGE,Himmatpura,Rural,250,144,106,142,50,92
8,110,89,80714,0,0,RAJASTHAN,Jaipur,VILLAGE,Gokulpura Lasariya,Rural,868,594,274,845,300,545
8,110,89,80715,0,0,RAJASTHAN,Jaipur,VILLAGE,Girdharipura,Rural,473,327,146,442,150,292
8,110,89,80716,0,0,RAJASTHAN,Jaipur,VILLAGE,Shri Rampura,Rural,543,341,202,422,159,263
8,110,89,80717,0,0,RAJASTHAN,Jaipur,VILLAGE,Sindoli,Rural,1170,800,370,1019,350,669
8,110,89,80718,0,0,RAJASTHAN,Jaipur,VILLAGE,Bala Ki Nangal,Rural,384,232,152,309,121,188
8,110,89,80719,0,0,RAJASTHAN,Jaipur,VILLAGE,Sankh Shyopuri,Rural,703,456,247,690,289,401
8,110,89,80720,0,0,RAJASTHAN,Jaipur,VILLAGE,Ralawata,Rural,362,234,128,271,111,160
8,110,89,80721,0,0,RAJASTHAN,Jaipur,VILLAGE,Vishansinghpura,Rural,505,311,194,332,120,212
8,110,89,80722,0,0,RAJASTHAN,Jaipur,VILLAGE,Rooppura,Rural,640,428,212,617,231,386
8,110,89,80723,0,0,RAJASTHAN,Jaipur,VILLAGE,Baseri,Rural,94,59,35,87,32,55
8,110,89,80724,0,0,RAJASTHAN,Jaipur,VILLAGE,Peepala Bai,Rural,518,334,184,508,199,309
8,110,89,80725,0,0,RAJASTHAN,Jaipur,VILLAGE,Hanumanpura,Rural,659,421,238,460,173,287
8,110,89,80726,0,0,RAJASTHAN,Jaipur,VILLAGE,Barala,Rural,494,326,168,354,122,232
8,110,89,80727,0,0,RAJASTHAN,Jaipur,VILLAGE,Khijooriya Brahmanan,Rural,586,364,222,541,211,330
8,110,89,80728,0,0,RAJASTHAN,Jaipur,VILLAGE,Keshopura,Rural,457,286,171,469,182,287
8,110,89,80729,0,0,RAJASTHAN,Jaipur,VILLAGE,Sambhariya,Rural,2328,1479,849,1839,709,1130
8,110,89,80730,0,0,RAJASTHAN,Jaipur,VILLAGE,Jagdishpura,Rural,556,362,194,507,184,323
8,110,89,80731,0,0,RAJASTHAN,Jaipur,VILLAGE,Abhay Pura,Rural,563,365,198,487,183,304
8,110,89,80732,0,0,RAJASTHAN,Jaipur,VILLAGE,Badh Rampura,Rural,119,80,39,98,34,64
8,110,89,80733,0,0,RAJASTHAN,Jaipur,VILLAGE,Achalpura,Rural,634,402,232,687,271,416
8,110,89,80734,0,0,RAJASTHAN,Jaipur,VILLAGE,Gangarampura,Rural,421,278,143,342,119,223
8,110,89,80735,0,0,RAJASTHAN,Jaipur,VILLAGE,Khijooriya Ahiran,Rural,253,156,97,197,75,122
8,110,89,80736,0,0,RAJASTHAN,Jaipur,VILLAGE,Khijooriya Jatan,Rural,508,330,178,435,183,252
8,110,89,80737,0,0,RAJASTHAN,Jaipur,VILLAGE,Gudha Phalyawas,Rural,377,248,129,341,132,209
8,110,89,80738,0,0,RAJASTHAN,Jaipur,VILLAGE,Maharajpura,Rural,362,238,124,388,158,230
8,110,89,80739,0,0,RAJASTHAN,Jaipur,VILLAGE,Shyampura Kacholiya,Rural,1164,757,407,883,351,532
8,110,89,80740,0,0,RAJASTHAN,Jaipur,VILLAGE,Rajpura,Rural,479,309,170,369,126,243
8,110,89,80741,0,0,RAJASTHAN,Jaipur,VILLAGE,Phalyawas,Rural,974,603,371,772,280,492
8,110,89,80742,0,0,RAJASTHAN,Jaipur,VILLAGE,Ratanpura,Rural,373,231,142,316,118,198
8,110,89,80743,0,0,RAJASTHAN,Jaipur,VILLAGE,Devapura,Rural,700,475,225,597,229,368
8,110,89,80744,0,0,RAJASTHAN,Jaipur,VILLAGE,Trilokpura,Rural,218,139,79,208,72,136
8,110,89,80745,0,0,RAJASTHAN,Jaipur,VILLAGE,Hari Rampura,Rural,360,220,140,298,101,197
8,110,89,80746,0,0,RAJASTHAN,Jaipur,VILLAGE,Beelwa Khurd,Rural,270,157,113,232,80,152
8,110,89,80747,0,0,RAJASTHAN,Jaipur,VILLAGE,Bainara,Rural,2133,1434,699,2077,777,1300
8,110,89,80748,0,0,RAJASTHAN,Jaipur,VILLAGE,Philsan Biharipura,Rural,827,519,308,567,209,358
8,110,89,80749,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhonyawala,Rural,545,375,170,548,188,360
8,110,89,80750,0,0,RAJASTHAN,Jaipur,VILLAGE,Shyampura,Rural,918,607,311,594,211,383
8,110,89,80751,0,0,RAJASTHAN,Jaipur,VILLAGE,Chainpura,Rural,788,504,284,573,192,381
8,110,89,80752,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Shyampura,Rural,86,53,33,112,40,72
8,110,89,80753,0,0,RAJASTHAN,Jaipur,VILLAGE,Badhcharanwas,Rural,62,37,25,20,8,12
8,110,89,80754,0,0,RAJASTHAN,Jaipur,VILLAGE,Jhar,Rural,2977,1868,1109,1706,543,1163
8,110,89,80755,0,0,RAJASTHAN,Jaipur,VILLAGE,Doodhali,Rural,986,639,347,547,158,389
8,110,89,80756,0,0,RAJASTHAN,Jaipur,VILLAGE,Sujanpura,Rural,832,535,297,512,169,343
8,110,89,80757,0,0,RAJASTHAN,Jaipur,VILLAGE,Mohanpura,Rural,1792,1084,708,1067,369,698
8,110,89,80758,0,0,RAJASTHAN,Jaipur,VILLAGE,Rohtaspura,Rural,297,184,113,151,45,106
8,110,89,80759,0,0,RAJASTHAN,Jaipur,VILLAGE,Kalyanpura,Rural,624,412,212,389,125,264
8,110,89,80760,0,0,RAJASTHAN,Jaipur,VILLAGE,Rampurawas Doodhali,Rural,379,234,145,221,66,155
8,110,89,80761,0,0,RAJASTHAN,Jaipur,VILLAGE,Chorwara,Rural,484,316,168,406,144,262
8,110,89,80762,0,0,RAJASTHAN,Jaipur,VILLAGE,Todabhata,Rural,1330,864,466,1031,344,687
8,110,89,80763,0,0,RAJASTHAN,Jaipur,VILLAGE,Birajpura,Rural,946,599,347,632,209,423
8,110,89,80764,0,0,RAJASTHAN,Jaipur,VILLAGE,Damodarpura,Rural,1130,761,369,831,309,522
8,110,89,80765,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhankri,Rural,316,199,117,295,101,194
8,110,89,80766,0,0,RAJASTHAN,Jaipur,VILLAGE,Akhaipura,Rural,392,283,109,356,105,251
8,110,89,80767,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhajoopura,Rural,447,279,168,257,95,162
8,110,89,80768,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Bhajoopura,Rural,331,203,128,156,44,112
8,110,89,80769,0,0,RAJASTHAN,Jaipur,VILLAGE,Badh Bhajoopura,Rural,1,1,0,4,2,2
8,110,89,80770,0,0,RAJASTHAN,Jaipur,VILLAGE,Manoharpura,Rural,753,487,266,618,194,424
8,110,89,80771,0,0,RAJASTHAN,Jaipur,VILLAGE,Kishanpura,Rural,852,499,353,575,206,369
8,110,89,80772,0,0,RAJASTHAN,Jaipur,VILLAGE,Nayagaon,Rural,252,157,95,176,61,115
8,110,89,80773,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Dhedpura,Rural,0,0,0,0,0,0
8,110,89,80774,0,0,RAJASTHAN,Jaipur,VILLAGE,Dhindhol,Rural,472,275,197,303,109,194
8,110,89,80775,0,0,RAJASTHAN,Jaipur,VILLAGE,Shyampura @ Dhedhpura,Rural,332,214,118,307,118,189
8,110,89,80776,0,0,RAJASTHAN,Jaipur,VILLAGE,Peeliya,Rural,765,477,288,628,240,388
8,110,89,80777,0,0,RAJASTHAN,Jaipur,VILLAGE,Palawala Jatan,Rural,1054,664,390,728,262,466
8,110,89,80778,0,0,RAJASTHAN,Jaipur,VILLAGE,Chatarpura,Rural,754,463,291,647,249,398
8,110,89,80779,0,0,RAJASTHAN,Jaipur,VILLAGE,Khijooriya Tiwariyan,Rural,681,422,259,594,230,364
8,110,89,80780,0,0,RAJASTHAN,Jaipur,VILLAGE,Badh Mahadevpura,Rural,138,92,46,99,36,63
8,110,89,80781,0,0,RAJASTHAN,Jaipur,VILLAGE,Sawai Jaisinghpura,Rural,403,249,154,346,140,206
8,110,89,80782,0,0,RAJASTHAN,Jaipur,VILLAGE,Brahmpuri,Rural,326,200,126,327,127,200
8,110,89,80783,0,0,RAJASTHAN,Jaipur,VILLAGE,Jheenjha,Rural,592,330,262,360,137,223
8,110,89,80784,0,0,RAJASTHAN,Jaipur,VILLAGE,Khera Malookpura,Rural,343,200,143,306,132,174
8,110,89,80785,0,0,RAJASTHAN,Jaipur,VILLAGE,Moondli,Rural,1298,857,441,1096,385,711
8,110,89,80786,0,0,RAJASTHAN,Jaipur,VILLAGE,Shankarpura,Rural,459,299,160,402,154,248
8,110,89,80787,0,0,RAJASTHAN,Jaipur,VILLAGE,Kashipura,Rural,845,567,278,750,277,473
8,110,89,80788,0,0,RAJASTHAN,Jaipur,VILLAGE,Chatarpura,Rural,274,189,85,280,113,167
8,110,89,80789,0,0,RAJASTHAN,Jaipur,VILLAGE,Badh Ramrakhpura,Rural,75,53,22,71,31,40
8,110,89,80790,0,0,RAJASTHAN,Jaipur,VILLAGE,Nangal Karna,Rural,210,148,62,124,43,81
8,110,89,80791,0,0,RAJASTHAN,Jaipur,VILLAGE,Rampurawas Devgaon,Rural,644,400,244,540,204,336
8,110,89,80792,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramrakhpura,Rural,231,165,66,307,123,184
8,110,89,80793,0,0,RAJASTHAN,Jaipur,VILLAGE,Chainpura @ Khiveraj Ka Bas,Rural,486,322,164,571,220,351
8,110,89,80794,0,0,RAJASTHAN,Jaipur,VILLAGE,Ghasipura,Rural,419,270,149,367,142,225
8,110,89,80795,0,0,RAJASTHAN,Jaipur,VILLAGE,Danau Khurd,Rural,746,481,265,514,192,322
8,110,89,80796,0,0,RAJASTHAN,Jaipur,VILLAGE,Danau Kalan,Rural,1391,876,515,928,382,546
8,110,89,80797,0,0,RAJASTHAN,Jaipur,VILLAGE,Bimalpura,Rural,681,439,242,629,259,370
8,110,89,80798,0,0,RAJASTHAN,Jaipur,VILLAGE,Deogaon,Rural,1118,701,417,936,329,607
8,110,89,80799,0,0,RAJASTHAN,Jaipur,VILLAGE,Khatepura,Rural,1000,659,341,1061,411,650
8,110,89,80800,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramsinghpura,Rural,505,339,166,584,233,351
8,110,89,80801,0,0,RAJASTHAN,Jaipur,VILLAGE,Rooppura,Rural,424,270,154,369,133,236
8,110,89,80802,0,0,RAJASTHAN,Jaipur,VILLAGE,Morandi,Rural,411,267,144,330,140,190
8,110,89,80803,0,0,RAJASTHAN,Jaipur,VILLAGE,Shri Ramnagar,Rural,122,77,45,111,39,72
8,110,89,80804,0,0,RAJASTHAN,Jaipur,VILLAGE,Kundanpura,Rural,284,182,102,223,86,137
8,110,89,80805,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Naradpura,Rural,0,0,0,0,0,0
8,110,89,80806,0,0,RAJASTHAN,Jaipur,VILLAGE,Naradpura,Rural,418,238,180,249,91,158
8,110,89,80807,0,0,RAJASTHAN,Jaipur,VILLAGE,Toongi,Rural,544,353,191,388,120,268
8,110,89,80808,0,0,RAJASTHAN,Jaipur,VILLAGE,Nagrajpura,Rural,600,375,225,482,168,314
8,110,89,80809,0,0,RAJASTHAN,Jaipur,VILLAGE,Kanwarpura,Rural,398,223,175,429,172,257
8,110,89,80810,0,0,RAJASTHAN,Jaipur,VILLAGE,Karangarh,Rural,337,207,130,179,70,109
8,110,89,80811,0,0,RAJASTHAN,Jaipur,VILLAGE,Chandpura,Rural,106,62,44,55,21,34
8,110,89,80812,0,0,RAJASTHAN,Jaipur,VILLAGE,Chapriya,Rural,376,249,127,415,156,259
8,110,89,80813,0,0,RAJASTHAN,Jaipur,VILLAGE,Garh,Rural,1910,1197,713,1422,509,913
8,110,89,80814,0,0,RAJASTHAN,Jaipur,VILLAGE,Lalgarh,Rural,1698,1110,588,1304,447,857
8,110,89,80815,0,0,RAJASTHAN,Jaipur,VILLAGE,Hathipura,Rural,366,248,118,381,150,231
8,110,89,80816,0,0,RAJASTHAN,Jaipur,VILLAGE,Kishanpura,Rural,640,455,185,627,222,405
8,110,89,80817,0,0,RAJASTHAN,Jaipur,VILLAGE,Gudha Meena,Rural,804,551,253,568,197,371
8,110,89,80818,0,0,RAJASTHAN,Jaipur,VILLAGE,Charanwas,Rural,415,273,142,329,105,224
8,110,89,80819,0,0,RAJASTHAN,Jaipur,VILLAGE,Nai Ka Mahadev,Rural,12,11,1,7,5,2
8,110,89,80820,0,0,RAJASTHAN,Jaipur,VILLAGE,Chitori,Rural,202,133,69,277,115,162
8,110,89,80821,0,0,RAJASTHAN,Jaipur,VILLAGE,Nimora,Rural,278,181,97,232,89,143
8,110,89,80822,0,0,RAJASTHAN,Jaipur,VILLAGE,Malihala,Rural,526,355,171,386,113,273
8,110,89,80823,0,0,RAJASTHAN,Jaipur,VILLAGE,Khori,Rural,1391,927,464,1027,331,696
8,110,89,80824,0,0,RAJASTHAN,Jaipur,VILLAGE,Gothara,Rural,567,374,193,448,144,304
8,110,89,80825,0,0,RAJASTHAN,Jaipur,VILLAGE,Jatwara,Rural,3861,2426,1435,2335,781,1554
8,110,89,80826,0,0,RAJASTHAN,Jaipur,VILLAGE,Chakpotli,Rural,0,0,0,0,0,0
8,110,89,80827,0,0,RAJASTHAN,Jaipur,VILLAGE,Dopur,Rural,444,293,151,283,86,197
8,110,89,80828,0,0,RAJASTHAN,Jaipur,VILLAGE,Jhajhwar,Rural,875,544,331,437,132,305
8,110,89,80829,0,0,RAJASTHAN,Jaipur,VILLAGE,Kaneta,Rural,366,242,124,287,109,178
8,110,89,80830,0,0,RAJASTHAN,Jaipur,VILLAGE,Apreta,Rural,359,254,105,316,123,193
8,110,89,80831,0,0,RAJASTHAN,Jaipur,VILLAGE,Kishanpura,Rural,566,391,175,585,214,371
8,110,89,80832,0,0,RAJASTHAN,Jaipur,VILLAGE,Parasoli,Rural,776,503,273,587,203,384
8,110,89,80833,0,0,RAJASTHAN,Jaipur,VILLAGE,Borai,Rural,619,437,182,577,205,372
8,110,89,80834,0,0,RAJASTHAN,Jaipur,VILLAGE,Peipura,Rural,179,109,70,166,72,94
8,110,89,80835,0,0,RAJASTHAN,Jaipur,VILLAGE,Nangal Bohra,Rural,574,369,205,491,175,316
8,110,89,80836,0,0,RAJASTHAN,Jaipur,VILLAGE,Barwa,Rural,2186,1411,775,1561,511,1050
8,110,89,80837,0,0,RAJASTHAN,Jaipur,VILLAGE,Tahatara,Rural,1379,885,494,979,329,650
8,110,89,80838,0,0,RAJASTHAN,Jaipur,VILLAGE,Meethawas,Rural,618,395,223,451,153,298
8,110,89,80839,0,0,RAJASTHAN,Jaipur,VILLAGE,Laxmipura,Rural,328,228,100,282,90,192
8,110,89,80840,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Dayalpura,Rural,0,0,0,0,0,0
8,110,89,80841,0,0,RAJASTHAN,Jaipur,VILLAGE,Badh Babupura,Rural,99,74,25,74,18,56
8,110,89,80842,0,0,RAJASTHAN,Jaipur,VILLAGE,Dayal Pura,Rural,403,271,132,260,87,173
8,110,89,80843,0,0,RAJASTHAN,Jaipur,VILLAGE,Kherlawas,Rural,631,421,210,510,162,348
8,110,89,80844,0,0,RAJASTHAN,Jaipur,VILLAGE,Hans Mahal,Rural,542,355,187,352,113,239
8,110,89,80845,0,0,RAJASTHAN,Jaipur,VILLAGE,Madanpura,Rural,468,303,165,367,131,236
8,110,89,80846,0,0,RAJASTHAN,Jaipur,VILLAGE,Gadholi,Rural,389,260,129,330,105,225
8,110,89,80847,0,0,RAJASTHAN,Jaipur,VILLAGE,Peelarama,Rural,201,146,55,235,74,161
8,110,89,80848,0,0,RAJASTHAN,Jaipur,VILLAGE,Kaneti,Rural,812,540,272,681,250,431
8,110,89,80849,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhateri,Rural,879,572,307,741,283,458
8,110,89,80850,0,0,RAJASTHAN,Jaipur,VILLAGE,Kanpuriya,Rural,271,173,98,286,99,187
8,110,89,80851,0,0,RAJASTHAN,Jaipur,VILLAGE,Prempura,Rural,222,147,75,192,77,115
8,110,89,80852,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramjipura,Rural,401,274,127,328,107,221
